comment_id,comment_message
1469740583087045_1471427852918318,b'\xe0\xb0\xae\xe0\xb1\x80\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x8e\xe0\xb0\xb5\xe0\xb0\xb0\xe0\xb1\x88\xe0\xb0\xa8\xe0\xb0\xbe \xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x85\xe0\xb0\xa1\xe0\xb1\x8d\xe0\xb0\xae\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb1\x8d \xe0\xb0\x85\xe0\xb0\xaf\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa6\xe0\xb0\xbe \xe0\xb0\x8e\xe0\xb0\xa6\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xa1\xe0\xb0\xbe\xe0\xb0\x95\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe \xe0\xb0\x9a\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb8 \xe0\xb0\xaa\xe0\xb1\x8a\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa6\xe0\xb0\xbe \xe0\xb0\x87\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\xb2\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb1\x87 \xe0\xb0\x89\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x97\xe0\xb1\x8d \xe0\xb0\xb8\xe0\xb1\x87\xe0\xb0\xb5\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\x85\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x81\xe0\xb0\x95\xe0\xb1\x81\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\x85\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x87 \xe0\xb0\xa4\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\x95 \xe0\xb0\xb8\xe0\xb0\x82\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\xbf. \n\xe0\xb0\xab\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb1\x8d \xe0\xb0\xa8\xe0\xb0\x82\xe0\xb0\xac\xe0\xb0\xb0\xe0\xb1\x8d_ 9949545947'
1468935409834229_1471428212918282,b'\xe0\xb0\xae\xe0\xb1\x80\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x8e\xe0\xb0\xb5\xe0\xb0\xb0\xe0\xb1\x88\xe0\xb0\xa8\xe0\xb0\xbe \xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x85\xe0\xb0\xa1\xe0\xb1\x8d\xe0\xb0\xae\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb1\x8d \xe0\xb0\x85\xe0\xb0\xaf\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa6\xe0\xb0\xbe \xe0\xb0\x8e\xe0\xb0\xa6\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xa1\xe0\xb0\xbe\xe0\xb0\x95\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe \xe0\xb0\x9a\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb8 \xe0\xb0\xaa\xe0\xb1\x8a\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa6\xe0\xb0\xbe \xe0\xb0\x87\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\xb2\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb1\x87 \xe0\xb0\x89\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x97\xe0\xb1\x8d \xe0\xb0\xb8\xe0\xb1\x87\xe0\xb0\xb5\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\x85\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x81\xe0\xb0\x95\xe0\xb1\x81\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe ? \xe0\xb0\x85\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x87 \xe0\xb0\xa4\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\x95 \xe0\xb0\xb8\xe0\xb0\x82\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\xbf. \n\xe0\xb0\xab\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb1\x8d \xe0\xb0\xa8\xe0\xb0\x82\xe0\xb0\xac\xe0\xb0\xb0\xe0\xb1\x8d_ 9949545947'
1465409633520140_1467945356599901,b'Please let the world get involved! This is great info.'
1465409633520140_1468585846535852,"b'hello\n good day\nthis  is sudan kolar  age 65 from Bangalore  Karnataka india  have a wife and one daughter with grand daughter too\nnow i  want donate  all my organ,s  free NOT FOR SALE  who need  how can i move this \nregards\nsudan kolar\n91 7548833215/8508095535\nE MAIL sudan@commodityholding.com'"
1465391510188619_1466316696762767,b'Ya yes'
1465391510188619_1466403266754110,b'Happy doctors day \xf0\x9f\x92\x89\xf0\x9f\x92\x8a\xf0\x9f\x92\x90\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
1465391510188619_1466430910084679,"b""HAPPY DOCTOR'S DAY"""
1465391510188619_1466529280074842,"b""Wishing Apollo Team Happy Doctor's Day........."""
1465391510188619_1466530486741388,"b'Happy Doctor,s day'"
1465391510188619_1466588706735566,b'happy doctors day'
1465391510188619_1466634163397687,"b""HAPPY DOCTOR'S DAY"""
1465391510188619_1466907590037011,"b""Wish Appolo team Happy Doctor's Day."""
1465391510188619_1466937913367312,b'doctors yellam goddddd'
1465391510188619_1466992343361869,b'Happy doctors day'
1465391510188619_1466994083361695,b'HAppy doctors  day'
1465391510188619_1467022050025565,b''
1465391510188619_1467022233358880,b''
1465391510188619_1467059783355125,b'yea happy doctors day...'
1465391510188619_1467524099975360,b'HAPPY DOCTORS DAU'
1465389066855530_1465395223521581,b'Can disease like ankolysing spondylitis treated with this therapy?'
1464161060311664_1464387820288988,b'Ok'
1464161060311664_1464391030288667,"b'I have got the same pain in my knee, can you suggest me what shall I do?'"
1462906227103814_1462915040436266,b'Ok'
1460298294031274_1460357030692067,b'Yes'
1460298294031274_1460372730690497,b'!\xe2\x82\xac\xc2\xa1   \nEID MUBARAK\n~\xe2\x82\xac~'
1460298294031274_1460375910690179,b'Eid Mubarak to all'
1460298294031274_1460376017356835,b'Thank you'
1460298294031274_1460376107356826,"b'I wish everyone celebrating a very happy, peaceful and blessed Eid Al-Fitr 2017.'"
1458712980856472_1464277470300023,b'Stay Blessed A Lot'
1458712980856472_1464277696966667,b'All stay blessed a lot'
1458712980856472_1464410976953339,b'Good night all my friends'
1458712980856472_1465134106881026,"b'Verry Good , ,?'"
1458018954259208_1458069764254127,b'Can I get this treatment in dhaka apollo hospital?'
1456674357727001_1456682954392808,b'Ya yes'
1456674357727001_1457498997644537,b'Super'
1456674357727001_1457647800962990,"b'Dear Sir,\n\nThis is to inform you about the services provided by Apollo Hospital, Indore.\n\nSir, Few days back my Family member has been admitted to hospital for treatment where we found so many mistake and attended who else are there are very careless about the treatment given to patients like... the medicine and serine has been not given on time after so many request by the attended available with patient.. resulting so many customers whose relatives or family members are admitted are not satisfied by the way of treatment providing by your staffs...their excuse is very simple stating that what we can do we are short of staff to attend the patients and resulting poor services.... \n\nNo electric equipment is working like FAN, Centrally Air cooler, emergency bell is also not working and there switch is hanged to patient bed.\n\nCanteen Service is very poor as per the treatment paitent should get there liquid diet every 2hrs which is never given on time after so many request and complaint the Doc. Asmit Choudhary itself called the canteen person and instruct and warn this should not happen again but it is only for time being and same is repeated mistaken done again and again. \n\nSome of the  nurses or attendant staff are not even having knowledge about providing the medicine to patients which is already prescribe by the doctor ... staff says that this medicine is stop by doctor but as per chart is had to continue...this is very serious issue...if this type of mistake is done by staff of hospital then what is the use of admitting patient in hospital.. \n\nI am totally unhappy with the services and treatment provided by the apollo staff. Doctors are good but as per the name of Hospital APOLLO we are here to get your services and treatment but infact it is not as per the Name of APOLLO Hospital...\n\nNow, i would like to bring in notice that if same type of services or attitude is continue further and if some miss happening  took place then i will go for complaint on new channel and new paper...\n\nNeed your action immediate and attention.'"
1455786631149107_1456024217792015,b'Super'
1455786631149107_1456135494447554,b'Wow!'
1455731781154592_1458003164260787,b'nice'
1454944864566617_1465469110180859,b'nice'
1454944864566617_1465482100179560,b'Best of grace'
1454944864566617_1465561563504947,b'Always leading in bringing latest technology to treat people. In Indian. And International society'
1454731531254617_1458617797532657,b'Ultimate technology'
1454003711327399_1454010531326717,b'To all who are suffering from knee joint pain'
1454003711327399_1454198321307938,b'Nice to know about this'
1453697051358065_1453988911328879,b'for lungs metastatic?'
1453697051358065_1453989004662203,b'primary liver cancer'
1453697051358065_1454082274652876,b'nice'
1453697051358065_1454082384652865,b'nice'
1453697051358065_1454113984649705,b'non invasive breakthrough ineed'
1453697051358065_1454594537934983,b'Gud'
1453697051358065_1454608181266952,b'Is this facility available in every Apollo hospital??'
1453697051358065_1454892371238533,b'Nice'
1453697051358065_1454935254567578,b'Good Luck and Best Wishes  for Cancet Patients'
1453697051358065_1455064367888000,b'Extraordinary...This is what a holistic treatment looks like'
1453697051358065_1455064487887988,b'All stay blessed a lot'
1452760878118349_1453321051395665,"b""But i would like to tell im chirag vasani from city surat, gujarat, india. We have country's best brand medicall shope name appolo which does not have facility of paytm, card swiping, or other mobile walet or digital payment. i went to medical at 11.30 i dint have cash so i asked them payment through paytm, card or any other way they said its not working. i had go home took 2000 rs note and came back. now they said they dont have chang.what to do sir at night 11.30 if some medicine is urgent and this kind of issue arrives pls give suggestions,"""
1452664281461342_1452683608126076,b'Your journey starts where Father is the big ship and Mother is the engine with propeller making a pleasant landmark.'
1452664281461342_1452700714791032,"b""HAPPY father's day"""
1452299868164450_1452597988134638,b'Who else loves  ?'
1452299868164450_1452718388122598,"b""Happy father's day"""
1455200214541082_1465176893543414,b' [[STICKER]]'
1455200214541082_1465222163538887,b'Nice'
1455200214541082_1465333043527799,b'My dear Sudhiji nice to hear your program.  Great.  Heartfelt congratulations.'
1455200214541082_1467400843321019,b'Very nice for everyone.'
1452297761497994_1452301044830999,b'\xe2\x99\xa5\xe2\x99\xa5\xe2\x99\xa5'
1451698994891204_1451702388224198,b'Ok ya'
1451698994891204_1451724511555319,b'Wow> Who is the surgeon that specialises in this?'
1451698994891204_1451754898218947,b'nice'
1451698994891204_1452320564829047,b'Nice'
1451698994891204_1453211564739947,b'Right'
1451698994891204_1454895001238270,b'COST?'
1449591325101971_1450287015032402,b'hii'
1448698858524551_1450027185058385,b'nice'
1447631338631303_1447745805286523,b'Namaskar'
1447631338631303_1447746175286486,b'Namaskar'
1447608328633604_1447780458616391,b'I got brain stroke 3 years ago I got treatment but my left leg n hand does not work properly'
1443421802385590_1447061655354938,b'Apollo Rocks_Holistically Rocks'
1440341319360305_1441683259226111,b'nice'
1437890942938676_1438095552918215,b'Poisa feco tamasa dekho'
1437890942938676_1438170579577379,b'Nice'
1437890942938676_1438327019561735,b'nice'
1437890942938676_1438375169556920,b'Of course'
1436590896402014_1436627439731693,b've read your article carefully - chewing aspirin - having Lipitor orally = not mentioned ??'
1436195616441542_1436833429711094,b'nice'
1434754846585619_1434811486579955,b'Chor sala'
1434754846585619_1434851179909319,b'Hearty congratulations Apollo Hospitals for being ranked as the Number 1 hospital for critical care in India.'
1434671859927251_1434850946576009,b'Hearty congratulations Apollo Hospitals for being ranked as the Number 1 hospital for critical care in India.'
1434671859927251_1434955366565567,b'Congratulations'
1434671859927251_1435630173164753,b'Apollo is most eligible hospital for this rank'
1434671859927251_1436090003118770,"b""I am a happy patient of Indraprastha Apollo Hospital, Delhi. I was of the opinion that Apollo Hospitals is one of the best in country. Today, I visited Apollo Noida for the first time for some emergency treatment and to my shock, I found, it is not that great. The emergency ward was full of mosquitoes, beds were not clean, I even spotted a dirty bedsheet on the bed given to me though when I complained about it, the nurse asked me to change the bed. I complained about the mosquitoes and heard other patients complaining about the same. The staff then called a housekeeping boy who tried to kill off the mosquitoes with a mosquito racket. I was surprised to see their casual response to this serious matter. The nurse who attended me was quite rude when I complained about the unusual pain I felt in my cannula. I wonder how can there be so much difference in the services of two branches of such renowned hospital. I have the option of choosing another hospital for the next time but I don't want to ignore this. I will be really grateful if the concerned people can look into the matter and address my complaint."""
1434603953267375_1438520199542417,b'Is there lung transplant available in your hospital?? Please reply me soon'
1433704273357343_1433891393338631,b'Yes'
1432448530149584_1432916473436123,b'Geniuses grows in apollo'
1432448530149584_1432933580101079,b'Priya maam its only because of ur leadership \xf0\x9f\x98\x8a'
1432448530149584_1433090466752057,b'Congratulations Er team'
1432448530149584_1433103480084089,b'Congratulations ER team.'
1432448530149584_1433105716750532,"b""I'm thinking about you --such a committed team under excellent leader-- Dr priya."""
1432448530149584_1433138753413895,b'Very good'
1432448530149584_1433151140079323,b'I want to sell my kidney'
1429694577091646_1430019397059164,b'Bahut achhi jankari'
1439146076146496_1439150596146044,b'..he is great doctor....'
1439146076146496_1439174092810361,b'world class treatment - keep it up'
1439146076146496_1439282936132810,b'nice'
1439146076146496_1439330082794762,b'Great job'
1426927404035030_1434715163256254,b'Thanks!!messaged!! \xf0\x9f\x98\x83'
1426219777439126_1426244230770014,"b""Congrats Ma'am"""
1426113124116458_1426117737449330,b'Shadab Adam Shabi Sait'
1425496600844777_1425709830823454,b'Great apolo team'
1425286040865833_1425292164198554,b'Apollo PICU  Delhi is great . I loved all staff& consultants while doing short posting .They do amazing job .'
1423542791040158_1423648327696271,b'Congratulations'
1422606584467112_1422995874428183,b'GREAT JOB....'
1422606584467112_1423124597748644,b'god blss u'
1421789451215492_1421892291205208,b'Amezing news'
1421789451215492_1422047657856338,b'a good news for all type cancer patient.'
1421521774575593_1423559151038522,b'Mina yam chano d yade adu ga c rooo'
1421521774575593_1427854267275677,"b""It's true"""
1421521774575593_1431426733585097,b'Kana hela'
1421521774575593_1432933616767742,b'\xe0\xa4\xa8\xe0\xa4\xb5\xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\x95'
1421521774575593_1432943780100059,b'Abdomen pain'
1421521774575593_1433027560091681,b'Appendicitis'
1420467781347659_1421510624576708,b'meaningful & good message.'
1420359634691807_1423555021038935,b'Wow'
1420359634691807_1424136770980760,b'Remembering that first aid project happened at Bombay'
1420359634691807_1424136810980756,b'Saludos'
1420359634691807_1427968227264281,b'Wow'
1420359634691807_1428114950582942,b' [[STICKER]]'
1418366778224426_1418568911537546,b'Very much important at the time of immergency'
1415625991831838_1417344414993329,"b'#ThingsMomsDo #PowerMom #MothersDay #Powerhouse Mother\'s are created in the image of God . On this International Mother\'s day I salute the very spirit of motherhood which makes all the mother\'s so very unique, strong and warm. My Mom #ShantiJoshi is truly special to me and what ever I am today, is all because of my mom . Like all mothers ,one thing which puts her on the highest platform is her SELFLESSNESS . She loves to take the backseat and inspire us to shine like bright stars. It\'s never ""I"" for her , it\'s always her children . She is a teacher, always shaping the young minds who will be the citizens of tomorrow. She is humble, calm, always ready to help others. Currently she is giving free tutions to needy kids ( Kids of servants, guard, drivers of our society) and also provide them free stationary and other stuff on regular basis. For me she is my super mom because she taught me the greatest lesson in life, that is, when life seems like its not worth living, never give up, no matter how hard or how rough it is, it will always get better. I lost my Dad during my final year law exams. I had my last paper 4 days after the day we lost Papa. I was too attached to Papa and was too too sad and did not wish to take the exam since I could not focus on studying and was only thinking why Papa had to leave us so early.My Mom stood up for me and my siblings like a pillar of strength though she was the one whose loss was the biggest, her life partner.\nShe came to me one day before the exam and just said one sentence, ""Your father wanted you to be a lawyer, study to fulfill his wish."" And I understood.\nI studied, appeared for the exam and because of my Mom I could fulfill my dads wish! She is the strongest woman I have known. I am proud of My Mom. Everyone knows that I am her Son, But only I know that she is my Sun, lightening my life with her hugs and love. Thanks for everything Mom. Happy Mothers Day.'"
